name,chr,strand,start,end,symbol
7903694,chr1,+,109884016,109889978,GPR61
7903703,chr1,+,109892708,109939975,GNAI3
7903717,chr1,+,109943037,109943112,---
7903719,chr1,+,109969571,109976200,AMPD2
7903742,chr1,+,110000220,110005853,GSTM4
7903753,chr1,+,110012213,110019428,GSTM2
7903765,chr1,+,110031940,110037889,GSTM1
7903777,chr1,+,110056386,110062411,GSTM5
7903786,chr1,+,110254755,110273878,CSF1
7903803,chr1,+,110328951,110366519,AHCYL1
7903827,chr1,+,110378763,110398786,FAM40A
7903851,chr1,+,110456584,110458092,UBL4B
7903854,chr1,+,110494654,110546346,SLC6A17
7903867,chr1,+,110555499,110568191,KCNC4
7903876,chr1,+,110616628,110616752,---
7903878,chr1,+,110683467,110690826,RBM15
7903884,chr1,+,110795310,110801499,PROK1
7903889,chr1,+,111198082,111199036,---
7903893,chr1,+,111217244,111244081,CD53
7903906,chr1,+,111385978,111386068,---
7903908,chr1,+,111484355,111529247,CEPT1
7903920,chr1,+,111571803,111587585,CHI3L2
7903935,chr1,+,111624668,111630253,RP11-165H20.1
7903945,chr1,+,111635006,111664708,CHIA
7903959,chr1,+,111690717,111697162,C1orf88
7903970,chr1,+,111790942,111791053,---
7903972,chr1,+,111793608,111805554,ATP5F1
7903980,chr1,+,111818013,111822617,C1orf162
7903988,chr1,+,111886362,112057258,RAP1A
7904000,chr1,+,112099712,112111721,DDX20
7904014,chr1,+,112539669,112539749,---
7904016,chr1,+,112715148,112715251,---
7904018,chr1,+,112740322,112805308,CTTNBP2NL
7904025,chr1,+,112852892,112865431,WNT2B
7904036,chr1,+,112963305,113015757,CAPZA1
7904048,chr1,+,112996732,112996831,---
7904050,chr1,+,113018631,113044884,MOV10
7904073,chr1,+,113064711,113071379,FAM19A3
7904082,chr1,+,113092239,113092620,LOC128322
7904084,chr1,+,113267494,113268818,AFARP1
7904086,chr1,+,113417353,113468865,LRIG2
7904106,chr1,+,113734997,114030068,MAGI3
7904131,chr1,+,114249560,114258217,DCLRE1B
7904137,chr1,+,114273854,114321949,HIPK1
7904158,chr1,+,114323552,114326398,OLFML3
7904164,chr1,+,114834868,114834977,---
7904166,chr1,+,115071863,115071968,---
7904168,chr1,+,115198977,115339513,SYCP1
7904203,chr1,+,115373937,115378464,TSHB
7904209,chr1,+,115950614,115950870,---
7904211,chr1,+,115986772,116035998,VANGL1
7904226,chr1,+,116320757,116376034,SLC22A15
7904244,chr1,+,116455898,116479384,C1orf161
7904252,chr1,+,116622750,116622965,---
7904254,chr1,+,116717404,116748917,ATP1A1
7904281,chr1,+,117038256,117050748,C1orf137
7904287,chr1,+,117098608,117113374,CD2
7904293,chr1,+,117254211,117334495,PTGFRN
7904303,chr1,+,117345904,117380690,IGSF2
7904314,chr1,+,117404471,117447014,TTF2
7904340,chr1,+,117711593,117870684,MAN1A2
7904361,chr1,+,117950126,117972534,FAM46C
7904364,chr1,+,118273913,118304572,WDR3
7904394,chr1,+,119603186,119603287,---
7904396,chr1,+,119712924,119738274,HAO2
7904408,chr1,+,119759290,119767172,HSD3B2
7904417,chr1,+,119811366,119817360,---
7904421,chr1,+,119851536,119859198,HSD3B1
7904431,chr1,+,119949379,119949523,LOC391081
7904433,chr1,+,120056032,120088359,PHGDH
7904448,chr1,+,120197461,120197888,---
7904463,chr1,+,120706197,120706613,---
7904572,chr1,+,143245394,143245556,---
7904693,chr1,+,143700665,143702722,FLJ21272
7904695,chr1,+,143807763,143828279,SEC22B
7904715,chr1,+,144094113,144094277,---
7904717,chr1,+,144124634,144128902,HFE2
7904726,chr1,+,144149818,144153985,TXNIP
7904737,chr1,+,144181864,144187004,ANKRD34A
7904742,chr1,+,144188441,144210448,LIX1L
7904751,chr1,+,144218965,144224881,RBM8A
7904755,chr1,+,144227757,144235088,PEX11B
7904761,chr1,+,144236346,144255225,ITGA10
7904796,chr1,+,144260565,144279883,ANKRD35
7904812,chr1,+,144287399,144297903,PIAS3
7904830,chr1,+,144322392,144400131,RNF115
7904877,chr1,+,145016801,145016873,---
7904879,chr1,+,145017918,145018085,---
7904883,chr1,+,145180914,145234067,CHD1L
7904907,chr1,+,145479805,145564639,BCL9
7904921,chr1,+,145628007,145628280,---
7904923,chr1,+,145779719,145781161,---
7904927,chr1,+,145841559,145848017,GJA8
7904953,chr1,+,146202374,146202531,---
7904955,chr1,+,146257471,146257542,---
7904959,chr1,+,146292312,146292384,---
7904967,chr1,+,146460769,146460937,---
7905033,chr1,+,147345987,147346059,---
7905035,chr1,+,147436921,147436993,---
7905037,chr1,+,147440534,147440605,---
7905077,chr1,+,148081164,148081833,---
7905088,chr1,+,148125109,148138668,HIST2H2AC
7905092,chr1,+,148125109,148138668,BOLA1
7905099,chr1,+,148305965,148384129,VPS45
7905116,chr1,+,148387996,148398449,PLEKHO1
7905131,chr1,+,148496841,148504102,CA14
7905145,chr1,+,148500716,148500818,---
7905147,chr1,+,148507223,148519951,C1orf54
7905154,chr1,+,148521576,148526126,C1orf51
7905163,chr1,+,148532963,148548038,MRPS21
7905171,chr1,+,148560551,148592328,PRPF3
7905185,chr1,+,148603613,148715665,RPRD2
7905198,chr1,+,148726516,148746369,TARS2
7905220,chr1,+,148747110,148752888,ECM1
7905233,chr1,+,148791187,148800037,ADAMTSL4
7905254,chr1,+,148940965,148941072,---
7905256,chr1,+,149142995,149143313,---
7905258,chr1,+,149165438,149203844,SETDB1
7905283,chr1,+,149221177,149234731,ANXA9
7905299,chr1,+,149247576,149274813,PRUNE
7905308,chr1,+,149275652,149286700,BNIPL
7905324,chr1,+,149286882,149290493,C1orf56
7905329,chr1,+,149298502,149307593,MLLT11
7905339,chr1,+,149309703,149357631,RP11-68I18.1
7905349,chr1,+,149397797,149398348,TNFAIP8L2
7905355,chr1,+,149405140,149408238,SCNM1
7905365,chr1,+,149437644,149488630,PIP5K1A
7905374,chr1,+,149493820,149506578,PSMD4
7905382,chr1,+,149521414,149531005,ZNF687
7905395,chr1,+,149638664,149641036,PSMB4
7905406,chr1,+,149750485,149777791,CGN
7905428,chr1,+,149779404,149822683,TUFT1
7905444,chr1,+,149851285,149938183,SNX27
7905462,chr1,+,149868423,149868530,---
7905464,chr1,+,149949532,149968694,FLJ36032
7905474,chr1,+,150002235,150010319,OAZ3
7905481,chr1,+,150638675,150638973,---
7905483,chr1,+,150749943,150751277,LCE5A
7905486,chr1,+,150753601,150755104,CRCT1
7905490,chr1,+,150839761,150840186,LCE3C
7905492,chr1,+,150852910,150853198,LCE3B
7905496,chr1,+,150894576,150895904,C1orf46
7905500,chr1,+,150902495,150903759,LCE2D
7905503,chr1,+,150914394,150915673,LCE2C
7905505,chr1,+,150925222,150926498,LCE2B
7905507,chr1,+,150937463,150938542,LCE2A
7905510,chr1,+,150948146,150948534,LCE4A
7905512,chr1,+,150957705,150959570,C1orf68
7905515,chr1,+,150997129,151001153,KPRP
7905517,chr1,+,151015471,151015828,LCE1F
7905519,chr1,+,151025313,151026802,LCE1E
7905523,chr1,+,151035850,151037281,LCE1D
7905525,chr1,+,151051070,151052209,LCE1B
7905528,chr1,+,151065146,151067289,LCE1A
7905530,chr1,+,151117421,151124147,SMCP
7905533,chr1,+,151147646,151150808,IVL
7905536,chr1,+,151209751,151211693,SPRR4
7905544,chr1,+,151223180,151224914,SPRR1A
7905548,chr1,+,151240846,151242956,SPRR3
7905553,chr1,+,151270302,151272000,SPRR1B
7905559,chr1,+,151442542,151444220,LELP1
7905563,chr1,+,151500025,151501217,LOR
7905569,chr1,+,151570721,151570828,---
7905571,chr1,+,151596953,151600127,S100A9
7905576,chr1,+,151657043,151658455,S100A7A
7905581,chr1,+,151867496,151871137,S100A1
7905589,chr1,+,151882577,151884570,C1orf77
7905598,chr1,+,151897768,151900949,SNAPIN
7905606,chr1,+,151917787,151933092,NPR1
7905629,chr1,+,151943187,151943480,---
7905631,chr1,+,151967190,152013179,INTS3
7905664,chr1,+,152014391,152019257,SLC27A3
7905677,chr1,+,152207336,152213456,CREB3L4
7905698,chr1,+,152356063,152356137,---
7905700,chr1,+,152460046,152485479,UBAP2L
7905733,chr1,+,152511662,152514975,HAX1
7905742,chr1,+,152534588,152534701,---
7905744,chr1,+,152536749,152536848,---
7905746,chr1,+,152560219,152564424,AQP10
7905754,chr1,+,152564659,152576947,ATP8B2
7905789,chr1,+,152644292,152706812,IL6R
7905801,chr1,+,152741318,152787247,TDRD10
7905817,chr1,+,152806880,152818977,CHRNB2
7905826,chr1,+,153213741,153218348,CKS1B
7905831,chr1,+,153227640,153232211,FLAD1
7905848,chr1,+,153232685,153233415,LENEP
7905854,chr1,+,153241735,153257623,ZBTB7B
7905862,chr1,+,153272923,153290030,DCST1
7905881,chr1,+,153290385,153301876,ADAM15
7905909,chr1,+,153302836,153308653,EFNA4
7905918,chr1,+,153317971,153326638,EFNA3
7905927,chr1,+,153359589,153359698,---
7905929,chr1,+,153366972,153374010,EFNA1
7905938,chr1,+,153374911,153377958,RAG1AP1
7905949,chr1,+,153387643,153387913,LOC648822
7905951,chr1,+,153414014,153423357,TRIM46
7905968,chr1,+,153445113,153450238,MTX1
7905974,chr1,+,153513997,153526262,HCN3
7905986,chr1,+,153545162,153557081,FDPS
7905999,chr1,+,153560832,153567527,RUSC1
7906015,chr1,+,153655811,153655915,---
7906017,chr1,+,153669594,153670676,POU5F1P4
7906041,chr1,+,153925472,153975425,DAP3
7906061,chr1,+,154095913,154121613,SYT11
7906069,chr1,+,154178103,154179249,RXFP4
7906072,chr1,+,154291140,154294925,RP11-336K24.9
7906079,chr1,+,154297589,154306919,RAB25
7906085,chr1,+,154351084,154376502,LMNA
7906107,chr1,+,154390785,154414167,SEMA4A
7906128,chr1,+,154430522,154449210,SLC25A44
7906133,chr1,+,154449407,154476457,PMF1
7906140,chr1,+,154478574,154479736,BGLAP
7906146,chr1,+,154519362,154528858,TMEM79
7906154,chr1,+,154573728,154583409,C1orf182
7906163,chr1,+,154605626,154621633,RHBG
7906175,chr1,+,154765745,154765844,---
7906177,chr1,+,154818645,154823526,TTC24
7906185,chr1,+,154828181,154830715,APOA1BP
7906194,chr1,+,154832916,154835849,GPATCH4
7906197,chr1,+,154855709,154862141,HAPLN2
7906205,chr1,+,154878363,154895944,BCAN
7906223,chr1,+,154964901,154973365,C1orf66
7906235,chr1,+,155003897,155037233,PRCC
7906244,chr1,+,155097230,155118266,NTRK1
7906264,chr1,+,155130146,155152850,PEAR1
7906284,chr1,+,155157047,155169504,C1orf92
7906303,chr21,+,33837227,33871651,C1orf92
7906305,chr1,+,156097610,156097874,---
7906307,chr1,+,156229686,156332468,KIRREL
7906330,chr1,+,156416360,156422840,CD1D
7906339,chr1,+,156490550,156494682,CD1A
7906348,chr1,+,156526427,156530021,CD1C
7906355,chr1,+,156590402,156593906,CD1E
7906365,chr1,+,156701895,156702968,OR10K1
7906367,chr1,+,156716291,156717299,OR10R2
7906370,chr1,+,156727632,156728388,OR10R3P
7906372,chr1,+,156842852,156843794,OR10Z1
7906374,chr1,+,156991229,156992261,OR6K6
7906377,chr1,+,157067791,157085894,MNDA
7906386,chr1,+,157167965,157213467,PYHIN1
7906400,chr1,+,157246305,157291569,IFI16
7906417,chr1,+,157408000,157439556,CADM3
7906433,chr1,+,157414886,157414976,---
7906435,chr1,+,157441133,157442914,DARC
7906443,chr1,+,157526127,157544638,FCER1A
7906452,chr1,+,157676135,157677223,OR10J1
7906458,chr1,+,157824239,157825284,APCS
7906465,chr1,+,157834711,157835542,OR10J6P
7906467,chr1,+,157995583,157996003,LOC646446
7906469,chr1,+,158017345,158018957,DUSP23
7906475,chr1,+,158038796,158052671,FCRL6
7906486,chr1,+,158063102,158073906,SLAMF8
7906496,chr1,+,158317983,158325836,KCNJ9
7906501,chr1,+,158352143,158379996,ATP1A2
7906527,chr1,+,158413824,158423391,ATP1A4
7906552,chr1,+,158426908,158438298,CASQ1
7906564,chr1,+,158441834,158451790,PEA15
7906574,chr1,+,158553678,158554884,SUMO1P3
7906576,chr1,+,158579686,158595366,NCSTN
7906597,chr1,+,158603484,158609262,NHLH1
7906602,chr1,+,158636990,158665088,VANGL2
7906613,chr1,+,158975700,158991225,SLAMF7
7906622,chr1,+,159032551,159064669,LY9
7906642,chr1,+,159334777,159336760,KLHDC9
7906652,chr1,+,159354514,159357481,NIT1
7906662,chr1,+,159390157,159395270,UFC1
7906671,chr1,+,159395877,159402140,USP21
7906688,chr1,+,159402804,159407634,PPOX
7906703,chr1,+,159435728,159450808,NDUFS2
7906720,chr1,+,159451710,159455662,FCER1G
7906728,chr1,+,159462717,159467032,TOMM40L
7906742,chr1,+,159495140,159521864,PCP4L1
7906746,chr1,+,159550789,159601159,SDHC
7906751,chr1,+,159637702,159637809,---
7906753,chr1,+,159657284,159657357,---
7906757,chr1,+,159741828,159755983,FCGR2A
7906764,chr1,+,159760963,159763203,HSPA6
7906777,chr1,+,159899563,159914575,FCGR2B
7906784,chr1,+,159935919,159936021,---
7906786,chr1,+,159943385,159950766,FCRLA
7906797,chr1,+,159957976,159964557,FCRLB
7906808,chr1,+,159972221,159972518,---
7906810,chr1,+,159986204,159993576,DUSP12
7906819,chr1,+,160002707,160195476,ATF6
7906838,chr1,+,160306204,160606437,NOS1AP
7906852,chr1,+,160734278,160760468,UHMK1
7906863,chr1,+,160797946,160836250,UAP1
7906878,chr1,+,160868851,161016871,DDR2
7906898,chr1,+,161014144,161014428,---
7906900,chr1,+,161020738,161022986,DDR2
7906919,chr1,+,161305667,161313216,RGS4
7906930,chr1,+,161558346,161592177,NUF2
7906948,chr1,+,161745897,161746007,---
7906950,chr1,+,162159530,162159733,---
7906952,chr1,+,162587133,162587249,---
7906954,chr1,+,162795425,163087669,PBX1
7906969,chr1,+,162875425,162875532,---
7906973,chr1,+,163780101,163799809,LRRC52
7906978,chr1,+,163867073,163891479,MGST3
7906988,chr1,+,163934610,163945821,LOC440700
7906993,chr1,+,164055213,164055648,LOC391126
7906995,chr1,+,164063513,164143963,UCK2
7907008,chr1,+,164278104,164278211,---
7907010,chr1,+,164802038,164816566,---
7907012,chr1,+,164839776,164861097,FMO9P
7907024,chr1,+,165075347,165090333,POGK
7907032,chr1,+,165225142,165258071,MAEL
7907049,chr1,+,165241819,165241938,---
7907051,chr1,+,165277296,165277395,---
7907053,chr1,+,165330710,165365026,DUSP27
7907058,chr1,+,165565139,165651941,POU2F1
7907079,chr1,+,165865953,165942109,RCSD1
7907090,chr1,+,165904658,165906734,LOC100128751
7907092,chr1,+,165957810,166027779,MPZL1
7907104,chr1,+,166172531,166311705,IQWD1
7907124,chr1,+,166414794,166437975,TIPRL
7907135,chr1,+,166461878,166478712,SFT2D2
7907146,chr1,+,166516901,166550288,TBX19
7907156,chr1,+,166812479,166817939,XCL1
7907160,chr1,+,167342570,167368584,ATP1B1
7907171,chr1,+,167603817,167632404,BLZF1
7907183,chr1,+,168030804,168065579,C1orf112
7907211,chr1,+,168095525,168095817,---
7907213,chr1,+,168767886,168789598,SCYL1BP1
7907222,chr1,+,168898926,168971961,PRRX1
7907232,chr1,+,169171259,169234570,C1orf129
7907249,chr1,+,169326641,169353581,FMO3
7907260,chr1,+,169373502,169397326,FMO6P
7907271,chr1,+,169421011,169448446,FMO2
7907286,chr1,+,169493719,169521737,FMO1
7907297,chr1,+,169550109,169577847,FMO4
7907308,chr1,+,169717669,169717771,---
7907310,chr1,+,169721289,169829273,BAT2D1
7907349,chr1,+,169728176,169728466,---
7907351,chr1,+,169997836,169998405,---
7907353,chr1,+,170017383,170033479,KIAA0859
7907368,chr1,+,170050291,170050386,---
7907370,chr1,+,170077243,170648479,DNM3
7907394,chr1,+,170602302,170602409,---
7907396,chr1,+,170656452,170704588,C1orf105
7907404,chr1,+,170768939,170847596,C1orf9
7907430,chr1,+,170894807,170902635,FASLG
7907439,chr1,+,171713108,171724569,PRDX6
7907445,chr1,+,171950772,172022461,KLHL20
7907462,chr1,+,172027308,172027648,---
7907466,chr1,+,172060580,172094305,DARS2
7907486,chr1,+,172104154,172109404,ZBTB37
7907492,chr1,+,173111306,173193950,RABGAP1L
7907531,chr1,+,172683834,172685306,GPR52
7907535,chr1,+,173232283,173232388,---
7907537,chr1,+,173235193,173247786,CACYBP
7907549,chr1,+,173303616,173383825,TNN
7907568,chr1,+,174113101,174116223,---
7907572,chr1,+,174698929,175078593,PAPPA2
7907601,chr1,+,175407255,175518181,FAM5B
7907611,chr1,+,176330252,176710178,RASAL2
7907633,chr1,+,176748834,176758407,C1orf49
7907649,chr1,+,176778509,176781258,C1orf220
7907655,chr1,+,176796670,176796787,---
7907657,chr1,+,176960922,177155858,RALGPS2
7907680,chr1,+,177261653,177312320,FAM20B
7907690,chr1,+,177317734,177331752,TOR3A
7907700,chr1,+,177437244,177437385,---
7907702,chr1,+,177529639,177591076,SOAT1
7907719,chr1,+,177601737,177790493,C1orf125
7907749,chr1,+,177827370,177927028,TDRD5
7907769,chr1,+,177978920,178051957,FAM163A
7907773,chr1,+,178117799,178157206,TOR1AIP1
7907790,chr1,+,178190530,178350638,CEP350
7907830,chr1,+,178433768,178436052,QSOX1
7907847,chr1,+,178405334,178406561,---
7907849,chr1,+,178466064,178510811,LHX4
7907859,chr1,+,178670557,178671694,---
7907861,chr1,+,178867768,179126036,XPR1
7907882,chr1,+,179148935,179181862,KIAA1614
7907893,chr1,+,179269761,179291256,MR1
7907904,chr1,+,179324470,179326595,IER5
7907907,chr1,+,179472146,179474362,---
7907911,chr1,+,179719338,180037338,CACNA1E
7907960,chr1,+,179658543,179658607,---
7907962,chr1,+,179658607,179658666,---
7907964,chr1,+,179658666,179658737,---
7907966,chr1,+,180007324,180007414,---
7907968,chr1,+,180562825,180562932,---
7907970,chr1,+,180571759,180572098,LOC730144
7907972,chr1,+,180643528,180645090,C1orf120
7907977,chr1,+,180685903,180796224,RGSL1
7907986,chr1,+,180685903,180796224,RGSL1
7908003,chr1,+,181028016,181065211,NPL
7908022,chr1,+,181075073,181123507,DHX9
7908041,chr1,+,181259217,181381350,LAMC1
7908072,chr1,+,181421796,181480885,LAMC2
7908097,chr1,+,181708256,181789949,SMG7
7908125,chr1,+,181871830,182164289,RGL1
7908147,chr1,+,182287433,182309967,TSEN15
7908157,chr1,+,182571426,182571706,---
7908159,chr1,+,182589474,182589686,---
7908161,chr1,+,182622772,182864778,C1orf21
7908169,chr1,+,183281280,183336812,RNF2
7908178,chr1,+,183392913,183527536,C1orf26
7908204,chr1,+,183970305,184426708,HMCN1
7908312,chr1,+,184532027,184550311,PRG4
7908328,chr1,+,184608382,184608488,---
7908330,chr1,+,184611623,184657125,C1orf27
7908347,chr1,+,184636326,184637209,OCLM
7908351,chr1,+,185064654,185224736,PLA2G4A
7908371,chr1,+,185876980,185879609,C1orf99
7908376,chr1,+,190394214,190421568,RGS18
7908382,chr1,+,190552744,190603037,RGS21
7908388,chr1,+,190811479,190815782,RGS1
7908397,chr1,+,190871868,190895983,RGS13
7908409,chr1,+,191044791,191048029,RGS2
7908421,chr1,+,191295579,191322066,TROVE2
7908437,chr1,+,191357945,191487179,CDC73
7908459,chr1,+,194887763,194983255,CFH
7908481,chr1,+,195010552,195029496,CFHR3
7908488,chr1,+,195055483,195067942,CFHR1
7908492,chr1,+,195123834,195154386,CFHR4
7908496,chr1,+,195179556,195194979,CFHR2
7908499,chr1,+,195213289,195245426,CFHR5
7908508,chr1,+,195504030,195714208,CRB1
7908525,chr1,+,196138399,196143110,C1orf53
7908529,chr1,+,196148257,196165896,LHX9
7908543,chr1,+,196468301,196555392,NEK7
7908553,chr1,+,196874759,196993168,PTPRC
7908591,chr1,+,197184892,197185579,LOC100131866
7908593,chr1,+,197816869,197816945,---
7908595,chr1,+,198123909,198124012,---
7908597,chr1,+,198263392,198413173,NR5A2
7908610,chr1,+,198289811,198289911,---
7908612,chr1,+,198449278,198450266,FAM58B
7908614,chr1,+,198975308,199096454,CAMSAP1L1
7908635,chr1,+,199099558,199099900,---
7908637,chr1,+,199108705,199109929,GPR25
7908639,chr1,+,199127291,199149718,C1orf106
7908650,chr1,+,199448392,199464696,IGFN1
7908672,chr1,+,199519202,199568740,PKP1
7908692,chr1,+,199755722,199756341,LOC376693
7908694,chr1,+,199884072,200062720,NAV1
7908728,chr1,+,199966007,199969268,LOC100128884
7908730,chr1,+,199969156,199969256,---
7908732,chr1,+,200064910,200120045,IPO9
7908758,chr1,+,200124654,200128050,SHISA4
7908766,chr1,+,200191241,200206410,TIMM17A
7908775,chr1,+,200214211,200214346,---
7908777,chr1,+,200214392,200214700,---
7908779,chr1,+,200218388,200241898,RNPEP
7908793,chr1,+,200246312,200252938,ELF3
7908812,chr1,+,200358651,200365257,GPR37L1
7908816,chr1,+,200439486,200555438,LGR6
7908839,chr1,+,200467418,200467512,---
7908841,chr1,+,200698493,200816903,PPP1R12B
7908861,chr1,+,200765894,200766404,OCR1
7908863,chr1,+,201056016,201062962,LOC641515
7908879,chr1,+,201270234,201314487,PPFIA4
7908907,chr1,+,201326404,201403155,ADORA1
7908917,chr1,+,201541286,201545352,BTG2
7908924,chr1,+,201711505,201727102,PRELP
7908931,chr1,+,201729893,201744700,OPTC
7908940,chr1,+,201862550,201979832,ATP2B4
7908966,chr1,+,201966327,201967600,C1orf217
7908968,chr1,+,202000959,202012101,LAX1
7908978,chr1,+,202031373,202089879,ZC3H11A
7908988,chr1,+,202097362,202106903,SNRPE
7908993,chr1,+,202308868,202363494,SOX13
7909011,chr1,+,202752133,202793870,MDM4
7909027,chr1,+,203064404,203258572,NFASC
7909064,chr1,+,203278962,203313761,CNTN2
7909088,chr1,+,203482370,203509094,TMCC2
7909102,chr1,+,203586997,203587222,---
7909104,chr1,+,203740349,203768540,PCTK3
7909127,chr1,+,203804734,203838669,MFSD4
7909140,chr1,+,203829620,203832295,---
7909144,chr1,+,204125285,204128235,LOC284581
7909155,chr1,+,204390905,204398105,AVPR1B
7909164,chr1,+,204484081,204498727,CTSE
7909175,chr1,+,204582822,204704406,SRGAP2
7909188,chr1,+,204710418,204736845,IKBKE
7909214,chr1,+,204797114,204829239,RASSF5
7909225,chr1,+,204875503,204889165,DYRK3
7909236,chr1,+,204924911,204974249,MAPKAPK2
7909250,chr1,+,205038837,205082947,IL19
7909261,chr1,+,205105321,205109191,IL20
7909271,chr1,+,205137411,205144107,IL24
7909285,chr1,+,205293242,205317785,PFKFB2
7909306,chr1,+,205329206,205339960,C4BPB
7909318,chr1,+,205344229,205384940,C4BPA
7909332,chr1,+,205561610,205600934,CD55
7909350,chr1,+,205694267,205729861,CR2
7909371,chr1,+,205736095,205881733,CR1
7909390,chr1,+,205909401,205941697,CR1L
7909400,chr1,+,205992024,206035481,CD46
7909418,chr1,+,206058346,206062549,LOC148696
7909422,chr1,+,207668790,207672515,LOC642587
7909425,chr1,+,207823667,207853907,CAMK1G
7909441,chr1,+,207915292,207916358,G0S2
7909446,chr1,+,207926132,207974832,HSD11B1
